66,A2KJ6W7YW1OG42,2014-08-14,5.0,1.0,1.0,0.0,16GB,appreciation .....,first of all i said  sorry about my delayed to say thanks.i appreciate 1st likes a new iphone. 2nd  the battery life is amazing.3rd  can be able to use any carrier even any countries also; so  i can say thankyou.  ayu...
67,A26P2849EZKMJ2,2015-01-14,1.0,0,0,0,16GB,the phone went flat.,apple iphone 5 is terrible. the reception is horrible. here are my iphone stories. my mum had an iphone 5. we live in a country area called mundijong  and in our house  this phone picked up nothing. telstra has the best reception  and this little iphone 5 could not pick up signal in our house. my mum would have to go outside to get decent reception so she could go on facebook or ring her friends. after 2 years  the battery failed. now this phone goes flat after one day  even when she wasnt doing a single thing on it this phone started getting hot  so she purchased iphone 6 and the reception is wonderful. straight away in our house  facebook has been brought up and she is poasting away. my dad has a basic sampsung flip phone and the reception on that was better than the iphone 5. uncle clayton also has iphone 5 and the charger is terrible. the cordes keep breaking. whenever you use a corde that is not an apple  the phone stops charging and lets you know you are not using an official apple charger. there are cordes designed by other manufacturers that can fit this phone  and this phone detects them. i always get in trouble with clayton because he keeps accusing me of fiddling with the corde whenever it wasnt charging. the battery life is terrible. flat within one day and the reception is terrible. i was going up the hill  ringing my friend to order me a cd and after ai finally got through to him  the thing dropped out and i never got my cd ordered. so i went home and ordered it myself. long story short  iphone 5 has the worst reception and the worst battery life in the world..
68,A1OK0GL39YHFN2,2015-02-22,5.0,0,0,0,16GB,a simple  useful  and enjoyable experience..,receiving the iphone 5 was an exciting experience and a huge upgrade from my previous phone. i needed a phone that would help me keep up with my busy life and that would be enjoyable to use. i have had the iphone 5 for two years now and have found that even though i constantly use it every day  it still functions correctly and has been a great experience. as others have written in their reviews  the iphone 5 is beautiful and well crafted. when it was first released it was noted that compared to other phones the design of the device was more sleek. the claims that apple had made about the battery life upgrade from their previous phones were honest and allow for hours of operation. the downsides of the iphone 5 are that all previous cords for the devices need adapters for the new port or have to be replaced with the newer product. because the case is made out of aluminum  which is a softer metal  it is susceptible to scratches without a protective case. overall this phone has made my connections with people in life simpler. completing my daily tasks  maintaining a social life  capturing special moments on camera  not being tied down to a specific place such as a library or a computer to check my emails  all these things have been a part of the experience ive had while possessing this phone. owning the iphone 5 has improved my daytoday functions and brought me closer to my friends  family  and acquaintances..
69,A30O7ZP74NK2YK,2015-01-28,5.0,1.0,1.0,0.0,16GB,.,had it over a year now and it works as new as ever. not a scratch  a cracked screen. only thing i wished was that i bought one with more storage as i take a lot of pictures but otherwise its perff..
70,AG2B0X5KWTREM,2014-10-22,5.0,1.0,1.0,0.0,16GB,perfect.,perfect. like new. unlocked and able to bring it to my cellphone service provider  metro pcs  to put metro pcs sim card in it. shipped super fast. very pleased with product and with seller..
71,A1KL5UTPKY4KV3,2015-01-13,1.0,1.0,1.0,0.0,16GB,good cosmetic. but battery is dead.,shape is ok no scratch. good cosmetic. but battery is dead. phone  is closing when battery is at 50 percent. you have to send original battery to me or  shame on you..
72,A1KQ2GH09YKUHP,2014-11-12,1.0,1.0,1.0,0.0,16GB,cant log on to wifi of my school. charger ....,cant log on to wifi of my school. charger unusable because it is not certified by apple. please... not everybody has time to refund everything when its lame.
73,A14OTFNZFYQ4G7,2015-01-13,1.0,1.0,1.0,0.0,16GB,dont buy from seller.,battery indicator wasnt working from day one; phone kept cutting off and restarting from day one; the rest of the story with the buyer is a living nightmare..
74,A2QLIB5MOGH10V,2014-07-31,5.0,1.0,1.0,0.0,16GB,great phone.,i love this phone.  it runs all the apps i need and is lightning quick. i recommend the iphone to anyone who enjoys information and technology..
75,A1EBYXYLMSN652,2015-02-06,2.0,0,0,0,16GB,battery was dead/failing.,so you know its an iphone so its going to be really awesome.they shipped it just fine and it got here to los angeles okay  but upon receiving the phone the battery was dying. at an amazing rate it could hardly hold a full charge for 30 minutes. so i ended up taking it to the apple store and i found out that theres certain iphone 5s that were sold with poor batteries and apple will  replace them for free if your phone qualifies. i entered in my serial number and it did qualify.  it was kind of a bummer that i had to go to the apple store and spend four hours of my day getting a battery for my new/used phone  but on the bright side i got a brandnew battery they did a diagnostic to see if theres anything else wrong with it and there wasnt anything and they change the used phone to be in my name because it was in the previous owners name. so like if this seller a threestar for not checking their phones very well but regardless im still really happy with my new iphone.
76,A9164RHHZ5SPX,2012-12-19,1.0,28.0,42.0,14.0,16GB,expensive.,dont buy it from here. its only 695 with taxes in apple store. if you live in delaware then only 649  no taxes..
77,A211AEFUK0UO70,2014-07-20,5.0,1.0,1.0,0.0,16GB,great iphone.,love it im using one for myself  and bought this one for my sister who lives overseas. the phone works there as advertised..
78,A1VP58VAFR9MGN,2013-01-13,1.0,22.0,33.0,11.0,16GB,apple iphone not working properly.,hello  i bought the iphone 5 sent it to a friend of mine in washington dc  i am currently living in argentina.  when she bought it home a week after and i tested it  the phone is not working properly and i am having lots of trouble with the botton in the front below the screen that enables you to change from one program to the next is not working.  i cant believe that the seller would offer broken merchandise saying it is new.  regards.
79,A12RHS1A60J7FX,2014-07-21,5.0,1.0,1.0,0.0,16GB,great item.,everyone knows iphones  so...  just tot say this one was in very good condition for a used phone..
80,A2VOS1M3NIGO5P,2012-10-21,5.0,12.0,18.0,6.0,16GB,another great iphone from apple.,i have had the iphone 5 since the 2nd week of the launch  thanks to the early delivery of apple  right lets get to the point and straight i am writing a lot more in comparison rather than reintroduce you to iphone again  so most of my points are in comparison to the previous  the 4s.  better speakers and microphones it has 3 mics now which are in front  back and bottom. the voice memo turns out to be a lot clearer  and sounds delivering to your caller is much improved as well. it does help on the facetime sessions. more mics also mean that elimination of more noise and much noisecancellation too.  faster  period the iphone 5 is definitely faster than the 4s. units are put in comparison and it does slide smoother and faster. i used to turn on so many apps and always forgot to close them until my phone become so slow. i havent quite had the need to close the apps like i used to.  new lightning connector is cool  and easy to plug i have had bad luck with the old dock connector. at one point i ruined the connector of the old 3gs due to force connection to it. 2 of the pins broken so i have to sent to apple for warranty. with the new lightning  you can connector front or back or it does not matter. it fits on either side so it is a great improvement however be prepared to pay more as they are no generic available yet  so make sure you keep yours with care for now  better front facing camera the front camera is now 720p  which deliver clearer video to your facetime caller  or improving your photo quality for those of you who like to take selfportrait. the back camera is the same as 4s though  which is a 8mp with flash. the latest ios6 enables panoramic phototaking  which is my favorite.
81,A1CU4FOWSLYSQ2,2015-01-16,1.0,1.0,1.0,0.0,16GB,one star.,the phone was definitely not unlocked . thank you for wasting my time  money ..
82,A15UKZ0LG2W5UX,2014-07-29,5.0,1.0,1.0,0.0,16GB,five stars.,i really like my phone its worth the money. i am still learning the features.
83,A1W218WAQVQEZY,2014-12-30,3.0,0,0,0,16GB,as i said before not that bad but very irritating at times.,the phone itself works but there are some technical flaws  for one the phone does not sound everytime i get a text  it will notify me but sometimes i will not hear the sound or vibration from the phone  this notification problem happens on whatsapp and line as well.  another problem that it has is that sometimes people will call me and i have their name already saved on my phone but the phone number will just show up without the name so i do not know who is calling me....as i said before not that bad but very irritating at times.  hope this review helps.
84,A1RIJPXX5EN3XR,2014-12-13,1.0,1.0,1.0,0.0,16GB,not happy..,home button doest work   sensor neither. im not happy with my purchase..
85,A3OUSVWIO0SZ7B,2014-09-15,4.0,1.0,1.0,0.0,16GB,four stars.,everything is good only the battery is a little weak for my liking.
86,A3O89E6CAA4BSL,2013-02-04,5.0,7.0,11.0,4.0,16GB,review of iphone 5.,iphone 5 is the best smartphone on the market. the apple brand not only brings a professional quality to your life but also provides numerous outlets for support while allowing you to protect your information with free software updates and virus protection. the iphone 5 has become one of the most well known phones and has made an impact  not only on the smartphone market  but also on everyday consumers that have purchased one. once you have tried using the iphone 5 it is easy to see why it has an edge on all of the other competitors. the numerous reasons why the iphone 5 is so popular and common is because of the user friendly software and unique features that are preinstalled and the availability of almost anything your mind can imagine.   the icloud is a great feature included with the iphone 5. the icloud feature is part of the ios software system that comes with your iphone 5. you are able to also download icloud on other apple devices you own and can save and access any data uploaded to the cloud from any of your devices. with icloud your files are saved on apples servers which are similar to using an online email  only you can save so much more than text documents. if you are using icloud with your apple devices then your information is automatically saved when you are in range of wifi services. the reason this is important is because if you accidentally delete a file you need you can go into icloud and retrieve the file. this makes sure you dont have to worry about losing the information on your phone. with icloud you can now save time and space on your devices without having to worry about tedious file transfers between your phone and your computer. another option with icloud is being able to have your music with you whenever you need it  no matter what apple device you are currently on. when deciding if the iphone 5 is the smartphone for you icloud is just one of the features that makes that decision easier.  another fantastic option the iphone 5 offers is its panorama feature in the camera setting. panorama is defined in many phrases such as  unbroken view  whole region  and wide view. it now allows the user to take multiple pictures and the iphone will put it all together into one larger scaled photo. for example if you are taking a picture of a bridge and you want to capture the entire architecture  you can. when you open the camera application on the phone  select options and tap on panorama  once the setting has been applied you can take the entire picture. the option allows for you to scroll the phone left to right and as you do so the iphone is taking multiple pictures and combining them into one large image.   facetime is an amazing feature that is preinstalled on your iphone 5  no need to set up a special account or screen name  which saves you time right from the beginning. the facetime feature allows you to make video calls with anyone you choose and the iphones front facing camera allows for your friends and family to see you while you chat with them. apples software makes using the facetime feature flow seamlessly with calls by allowing you to just tap a button while in a phone call and switching to facetime. this feature can even be utilized in the corporate environment with conference calls  saving your company time and money. and now facetime can be used anywhere  with apple updating the app so that you can stream your video calls over your cellular service and are not limited to just using wifi. features like facetime can help add the finishing touch to your decision on purchasing an iphone.    in todays market there are so many choices with smartphones that it can be difficult to make a decision. when doing research on the top selling phones on the market the iphone 5 stands out with more apps  features and overall performance. other phones like the iphones leading competitor  the samsung galaxy s3 have some features that are not included with the iphone 5. for starters  the galaxy s3 has different software and therefore doesnt make you conform to apples unique methods of use. also  some features  like the popular sbeam  allows you to transfer files with the tap of your galaxy s3 phone to another galaxy s3 phone  which brings file sharing to a whole new level. while you can get this feature on your iphone 5 with an app created to do this  some people like the convenience of having it preset and not having to worry about downloading an app.  another feature that can be troublesome with the iphone 5 is that the battery cannot be easily changed out for a new one when it does not hold a charge as well as it once did and changing the battery voids your warranty. phones like the galaxy s3 do allow for the capability to change out their batteries so you can have consistent battery power when you need it.  the pros of the iphone 5 seem to outweigh the cons of the galaxy s3 but it all depends on what you want in a phone..
87,A39HG1ZYNJJEDY,2014-08-01,4.0,1.0,1.0,0.0,16GB,i am very satisfied with that.,i got the iphone 5 from amazon  i am very satisfied with that..
88,A1NJQ5CY6IMB75,2015-01-13,1.0,0,0,0,16GB,iphone 5 didnt even switch on for one time very disappointed..,i ordered from ross cellular and  got this phone very exited and opened  first of all i didnt switch on thought battery might have fully drained and waited for an hour to charge nothing worked and again waited for more hours i didnt turn on very disappointed. i have bought lot of apple products never faced this  dont know where the problem they might have sent the defective product to me.i am going t return it today13 jan 2015.
89,A3Q8PIRN22OHSN,2014-07-09,1.0,2.0,3.0,1.0,16GB,dont buy off of wranglerrusso this kid.,well i just ordered this and sure enough it wasnt a new iphone. was a year old when i checked the imei number and called apple. warranty is up in 43 days lol. the seller is some kid wranglerrusso jason russo through kentucky. working on a resolve now but clearly this is froud if any seller is doing this. dont buy off of wranglerrusso this kid.
90,A1LKWMYLSLEYDQ,2013-12-26,5.0,2.0,3.0,1.0,16GB,still the best  there is.,ive owned an iphone 3g scratches easily  iphone 4 a game changer  and an iphone 5. before anyone thinks im an apple fanboy  im not. i found ios to be restrictive and difficult to customize without jailbreaking it  so i sold my iphone 4 and bought one of the best android phones at the time  a samsung galaxy s2 which started having hardware/software problems about a year later. the iphone 5 has features that ultimately trump all other phones out there on the market  and its pros far outweigh its cons.  the iphone 5 is by far the most reliable phone ive ever owned. the hardware is second to none. the glass on the front is strong enough that ive never used a screen protector on it. ive thrown it in a bag with other electronics and i never had to worry about the face of the phone getting scratched  as long as you dont put it in your pocket with sharp objects like a bunch of keys and  play rugby. however  youll need a cover for the back of the phone because it may still get scratched when you place it on a table and push it across the surface. youll also need to take care of the camera lens because that may get scratched unlike the glass on the front.  ive dropped all of my iphones every now and then  but they all continued to work well afterwards. with the iphone 5  i dropped it several times from waist level onto hard tiles and the worst result was a barely noticeable dent in the aluminum on the side of the phone  but otherwise this thing is build like a brick. ive never had a problems with the battery or anything rattling on the inside of the phone after damaging it  ios never skipped a beat. the hardware rather than the software is what brings me back to apple. i cant say that about the cheap  plastic and brittle hardware of android phones in my experience  the plastic chips easily  the camera is very sensitive to shocks  and the software will go crazy like rebooting on its own at random times. you wont need to buy replacement parts that are outrageously expensive i.e. a genuine samsung battery cover made of thin plastic will blow your mind. the screen resolution continues to be clear  crisp  bright  and hands down better than any android phone.  consumers may be purchasing bigger phones including near ipad size phablets  but i commend apple to sticking to its guns on keeping the size phone relatively the same. with bigger phones like the samsung note 2  youll have to use both hands to make selections on the screen  especially if you need to tap something on the far edge of the screen. with the iphone 5  you dont need humongous hands or slender man fingers to navigate the screen. it fits perfectly in your palm and fits in any pocket easily compared to the bigger phones out there.  i have to say that ios copied some of its improvements from android to make it better and there is still room to improve. you cant customize settings shortcuts and trying to turn a feature on or off feels like you have to navigate through a maze of menu choices until you finally get to where you want to be. you can place a bunch of apps in a folder but only the first 9 apps are visible unless you open the folder and swipe around. apple continues to have the best apps available through the app store.  another downside is the fact that you have to buy authorized 3rd party charging docks/cables in order to charge the phone. ive had some cheap but reliable charging cords that i bought online  but those failed to work when news broke of a consumers phone exploding or was it burning after overcharging it with an unlicensed 3rd party accessory. authorized aftermarket accessories tend to be less competitively priced and are priced toward the more expensive end.  all in all  the iphone 5 continues to be one  if not the best  of all the smartphones out there today..
91,A3RM1EIJ8G2DV8,2013-09-07,5.0,2.0,3.0,1.0,16GB,excellent product. great seller.,im really happy with the product. i wish its battery lasts a little bit longer. the seller answered my questions really fast and politely. the phone is unlocked  as soon as it arrived i inserted the chip and i did not have any problem. it is new  and came with the headphones and charger as stated. it is a serious and very reliable seller. i defenitely recomend it and would buy again anytime.
92,A13W74VZX1JEUE,2013-08-29,5.0,2.0,3.0,1.0,16GB,very good service.,i got this iphone 5 very soon and the owner was very nice. he answered all my questions patiently. the whole process went very smooth..
93,A39BQIH5PE9NV5,2013-08-27,5.0,2.0,3.0,1.0,16GB,iphone 5  the best.,super fast .. looks great .. feels good in hand.. loads of app in appstore..  and apple care is just fantastic...
94,A1D63A1P3SVYTU,2013-06-27,5.0,2.0,3.0,1.0,16GB,superior qualtiy.,ive owned this phone a few months now and love it. the quality craftsmanship is one of the things that sets this phone ahead of the pack. instead of a cheap plastic case most cell phone have  this is metal and hardened glass.  the crazy thing about this phone is that while the screen got bigger from the last iphone  it also got thinner and lighter. people who happen to pick up my phone cant believe how light it is.  as far as the software goes  its topnotch. its so intuitive to use that even mom techphobic mom can use it  and actually have fun in the process. unlike other phones like android  you dont have to worry about viruses and malware.  wonderful phone..
95,A3LLP5WEO4T5MS,2013-06-18,4.0,2.0,3.0,1.0,16GB,needs improvement.,i like most of the features of this phone. however  i hate technology that does not work well and apple advertises it like if it was perfect. siri  for example  has problems understanding many words. so it is sometimes frustrating when dealing with it. dictation is out of the question since you will spend more time fixing the sentences from the wrong words and phrases which siri made. the phone to the ear feature is also frustrating  since it does not work every time. so it is best to forget that this feature even exists. i do not understand why would apple make a feature that would not work every time. it just makes the feature a pain to use. and the idea behind technology is to make things easy and even provide you with a bit of fun  not to make you want to smash it against the sidewalk..
96,A3BNBW19U2DM9H,2013-03-14,3.0,2.0,3.0,1.0,16GB,wasnt impressed.,when the iphone 5 came out for preorder i thought it was a must considering i am a huge fan of apple.prior to my iphone 5 i owned an iphone 4s like i said a huge fan of apple. throught my year of owning this i experienced no problems. yet with an iphone 5 within the first month i faced multiple problems  my lock button refused to work so i went to apple returned it and they gave me a new one free of cost because my insurance covered it.this was now my second iphone 5  with this one i lost service constanstly  my phone would reset itself and it wasnt as fast as my 4s was also wasnt as fast as it was presented to be. the lock button refused to work even at this point. i am now on my 3rd iphone 5 and have not yet faced any problems. if you were considering purchasing this i recommend a little more reseasrch and maybe just waiting on the new iphone to come out..
97,A00673971SSQ4S7W7MSSG,2013-02-10,5.0,2.0,3.0,1.0,16GB,pretty good phone.,comprÃ© este telÃ©fono para traerlo a vzla y todo va muy bien. excelente vendedor altamente recomendado a toda la comunidad..
98,A349YP2INB2RFA,2013-01-13,4.0,2.0,3.0,1.0,16GB,everythings perfect  but........,delivered on time  brand new and unlocked. my only complain is when i tried to register  the iphone was registered to another appleid. i need to register my iphone.
99,A2ZMJ3HYZIMBEX,2014-12-01,5.0,0,0,0,16GB,this phone was like new.,this phone was like new no scratches or dents earphones were new charger and cord were new there were a few tiny scratches on the charger itself but it wasnt significant at all. this phone works smoothly  and im very happy with my purchase i would also like to note that i received my phone even earlier than i expected this makes for good business  and because of this  i would definitely trust this seller again..
100,A1Z5T8W6JVMYQ2,2015-01-30,1.0,1.0,1.0,0.0,16GB,look nice but it get hot fast.,this iphone geta hot right away. i feel like i got scam.
101,AP30PHI7GIFCR,2014-07-28,5.0,1.0,1.0,0.0,16GB,... more than i expected and i am more than happy.,it was more than i expected and i am more than happy.
102,A6OTPOA78O9JQ,2014-08-29,5.0,1.0,1.0,0.0,16GB,five stars.,works fantastic had no problem cause unlocked..
103,A2ROHH6HN45ZYA,2014-12-09,1.0,0,0,0,16GB,a very bad experience. next time.,i have an iphone that is less than2 years old.  the battery failed.  i have spent the last 2 hours on the phone withe the apple morons trying to make an appointment to get my battery replaced.  i do not now what idiot designed a phone that does not have a user replaceable battery.  in general  a very bad experience.  next time  i buy an android phone..
104,A2SJCGNJKOIRF,2014-07-12,5.0,0,0,0,16GB,five stars.,very well.
105,A226DOIEG9RDIY,2014-07-09,5.0,0,0,0,16GB,five stars.,good.
106,A3T1BC6P3XSX1G,2014-07-07,4.0,0,0,0,16GB,four stars.,is great phone.
107,A29BJUEU0YLA81,2014-07-05,5.0,0,0,0,16GB,five stars.,nice product quality.
108,A270OWYO1OUJ69,2014-07-01,5.0,0,0,0,16GB,five stars.,great tool.
109,A1LUOZ32V8479R,2014-06-29,5.0,0,0,0,16GB,five stars.,excellent.
110,A3K6KUMZPKICCW,2014-06-28,5.0,0,0,0,16GB,not just a review on the iphone.,i wanted to take the time to write a review not on the iphone  which anyone can find a review on  but on the seller. the seller is by far the friendliest and accommodating seller i have ever purchased online from. the iphone had some sort of glitch at the beginning which was solved by plugging into laptop  and the seller stood by his product for a whole month just to make sure i was happy. before this purchase  i was deathly afraid of buying phones online because i have heard of empty packages or nothing received. well  with this seller  you will have the benefit of knowing you will be taken care of directly and promptly  regardless of what you think about the iphone product..
111,A2DP6DQ32KALAE,2014-06-27,1.0,0,0,0,16GB,simply unacceptable. you order a new phone  you ....,simply unacceptable . you order a new phone  you receive a used one. missing charger. i guess it is worth going on a store  pay and get what you pay for..
112,A4P7XLGW92HGC,2014-06-25,1.0,0,0,0,16GB,no original defective equipment.,this phone is not original  not iphone serial no phone in your casing. the microphone does not work  one week only served when received from time not worked therefore need the return my money.
113,A3CDZVQF8A6YT6,2014-06-25,4.0,0,0,0,16GB,love my phone  hate the battery.,i love my phone a lot but after about a year  it started dying at around 20%. now it dies even at 40% and its extremely frustrating.
114,A1UWBBTYADX6IH,2014-06-23,5.0,0,0,0,16GB,my baby.,easily my most treasured purchase on amazon to date.  the phone was beautiful from the moment i opened the box.  the phone was and still is in impeccable condition..
115,A1A5ENLV9M7798,2014-06-22,3.0,0,0,0,16GB,defective product.,my iphone 5 leaked battery after 1.5 years of use. in addition to leading to pathetic battery life  this caused the screen of the phone to come apart slightly. i see this as a safety issue and am surprised that this phone hasnt been recalled. while i was in store  i saw atleast 5 other people complain about the poor battery life problem.  initially apple genius drew a line in the sand and asked me for 269 to replace the phone with another iphone 5. i agreed. a little later  turned out that they replaced it for free. i appreciate that they ended up replacing the phone but instead of arguing about how the phone was warranted for 1 year  i would have expected the apple genius to see reason on seeing a phone leaking acid without any physical damage at the beginning..
116,A2M6M3F5K4620S,2014-06-21,3.0,0,0,0,16GB,good but missing sim opener device.,product is brand new and good but i havent received small device through which sim card is opened. expected all part.
117,AZ3GREEC2FVFN,2014-06-15,1.0,0,0,0,16GB,faulty charger.,the charger which accompanied this phone is faulty and its either it is not the rightful charger for this product or it just isnt working.  this charger neverrrrrrr worked a day since i receive the phone and i had to use my ipad charger. and now that i misplaced my ipad charger i have nothing to use and will have to expense myself and buy a charger for a phone that had all rights to have came with a working charger. this is not satisfactory at all.
118,AUZ4CZ6G43HPR,2014-06-03,5.0,0,0,0,16GB,awesome.,i am not really that picky about technology  although i am a big fan of it... i have a job  i have a social life on and offline  i love music  art and photography and i forget things easily...so this phone is awesome for me  helps me to carry on haha..
119,A11SZIY53M3CHY,2014-06-02,5.0,0,0,0,16GB,nice phone.. but i waiting on iphone 6.,i bought iphone 5 about a year ago and i love it. but since the iphone 6 will be released 19th september am i ready to upgrade my phone. according to http//www.preorderiphone6.net/ can i preorder iphone 6 in august..
120,ADTP0SR3N9SRV,2014-05-23,4.0,0,0,0,16GB,so far  so good.,ive never owned an iphone previously but i was encouraged by a few people to try it out based on my needs. so far im not disappointed with the phones capabilities. the true test will be in a year  when my previous phones seemed to slow down tremendously and become very buggy.
121,A1XNCHGUWN5X9D,2014-05-22,4.0,0,0,0,16GB,great phone.,i love the phone it doesnt looks like it was used except the charger that was fake everything was great.
122,A1L91JHUDC8D3C,2014-05-11,5.0,0,0,0,16GB,execllent service.,it was a truly a great experience dealing with this iphone. it is in very impressive condition.i liked  this iphone so much..
123,A2E5ZLFPFIH8MF,2014-05-04,4.0,0,0,0,16GB,great.,it is a great smartphone. honestly if you have an iphone 3 of less  it worth the upgrade. but if you have an iphone 4s then wait for iphone 6 .
124,A2YWBXM3FABVH3,2014-04-30,5.0,0,0,0,16GB,very good product.,i received the phone and i am very happy about the product. i can recomended it. so  if the model is a little bit old  the price must be better....
125,AE9Q923LDRMV6,2014-04-29,5.0,0,0,0,16GB,i being using my iphone for more than a month and not yet one problem great phone.,great phone  love it pics come out so nice much better than my old iphone4s the color is great and so light weighted.
126,A31RZMVAFMLB8B,2014-04-24,4.0,0,0,0,16GB,i could not get t mobile to activate this.,so this review is really about purchasing an unlocked phone  which i found does not always work if the carrier in this case t mobile. i found  they will want you to purchase only there phones and in so tell you that your unlocked phone doesnt work with there system..
127,AEGMXRSHXN0J3,2014-04-23,5.0,0,0,0,16GB,awesome.,awesome condition. doesnt look like an used phone at all absolutely no nicks. yes  i am loving in this phone .
128,A1OV64C3EQ7CKB,2014-04-19,5.0,0,0,0,16GB,great phone.,this phone is very simple  anyone can use it. its very fun with all the apps it has  can have you on it for hours i would definelty recommend this to everyone  my whole family has an iphone..
129,A2R0ZCGKZHCBAH,2014-04-06,5.0,0,0,0,16GB,love the iphone.,had my phone for a while now and works amazingly well. i am extremely happy with my purchase. thanks again.
130,AC6Y1PV1SJQH9,2014-04-05,5.0,0,0,0,16GB,excellent.,i simply love it  excellent conditions  factory unlocked  as expected. no damage  no scratch  works on any cell phone carrier/sim card. got it on time.
131,A2P61YP5G43XA3,2014-04-04,2.0,0,0,0,16GB,not satisfied.,touchscreen it is not working very well. and accesories are generic and dont work. and it wasnt cheap at all.
132,A118G26NEGH8IG,2014-03-20,4.0,0,0,0,16GB,hmm what do you say about an iphone.,if youve reached this page you probably already have one. probably not more than five feet away from you right now. they are addicting sooo many times ive said  hey let me not be one of the masses and switch to a droid  and always  i come back.  the one reason why im leaving one less star for this product  is because there have been some noted charging issues with the 5. i had it happen to mine the charging port just stops working one day  and no  i didnt drop my phone or anything  its basically my baby so  i googled this issue and it seems to be specific to 5s.  also  if youve reached this you may have lost your phone and not had insurance. i always get insurance even tho ive only lost my phone once. its a lot easier to pay 200 than to come buy an unlocked one  but its also smarter to buy an unlocked one if you are considering signing a contract phone contracts suck  especially with all the competitive deals they have going on  u should be free to choose where u go  whenever u want  anyways  last thing i wanted to say  is this phone doesnt differ that much from the new 5c and 5s. so they have a couple cool features like the thumbprint unlock i just dont think its worth it unless your obsessed with little upgrades like that/technology. i swear the biggest jump was from the 4s to the 5 in terms of what the phone looks like  in recent times anyways. if you are considering this or one of the newer ones  id go with this until the 6 comes out or 6s lol. to save you some money. unless you just need to unlock your phone with your thumb ;.
133,A3NQ36R8CX7IQB,2014-03-16,5.0,0,0,0,16GB,must have.,no problems at all its legit. dont think too much about it just get it and you wont regret it..
134,A3QUKOKRUSBJI4,2014-03-12,5.0,0,0,0,16GB,a helpful review.,i love my iphone 5 for making mini movies of my kids like this oneâ¦.  [...]  but there are sooooo many choices here are some helpful hints.  [...].
135,AMVBAT38WB4BU,2014-03-09,5.0,0,0,0,16GB,iphone 5 review.,the iphone 5 looks almost identical to the iphone 4s  so its not so easy to tell them apart  especially from a distance since their shapes are so similar. like its ancestor  the new model has rounded corners and a metal band along the edges. from then on  thats where the similarities stop. the iphone 5 weighs only 3.9oz while the iphone 4s weighs 4.9oz; apple has finally moved up from its usual 3.5inch display and moved onto a 4inch on the iphone 5. apple has not only made the iphone 5 look slimmer but faster software wise. apple went above and beyond with the ios6 software  such as having the ability to reply to a text message when you dont want to take a call  or have a do not disturb mode where you can set a time when only certain people can contact you. they say you can keep the best for last but since the iphone has such great features one of the best is siri. itâs now more developed  siri has learned a bit more in 2013  as this voicerecognition system with spoken responses can now get sports statistics and let you know when the next time the lakers are playing. she can even compare stats between kobe bryant and michael jordon. for other practical uses  you can now post on facebook through siri  and also responds noticeably faster with more accuracy in speech recognition and data searching..
136,A2DSHZICFYS56K,2014-03-09,5.0,0,0,0,16GB,still the market leader.,iphone in my opinion will always remain to be the market leader in smartphone.the apple software is unbeatable.the super camera the galore of incredible apparently and the super quality using makes it the best smartphone by miles.
137,A1Q7SSJWEC644L,2014-03-06,3.0,0,0,0,16GB,problems with the screen display.,a few time i bought this iphone 5  the screen display failed i had to buy another screen but smart phone does not work good.
138,A8S729JMUD0SJ,2014-02-26,5.0,0,0,0,16GB,i love my new iphone 5.,the best phone ever. its fast  beautiful and useful. i like everything about this phone. you literally cant find better one today. iphone 5s is just wasting money for a finger print thing..
139,AAPXNYCZH6KLT,2014-02-24,4.0,0,0,0,16GB,cool.,changing from an android to apple is different but i like it . the phone is good just wish it wouldve come with earpods and charger..
140,A3K75E98B5RVUG,2014-02-24,1.0,0,0,0,16GB,poor battery performance.,i am having the same problem with the phone again. previously i ordered the 5 and the battery would not hold the charge. i sent it back and got the 5s and the same problem is recurring. should i take it to am apple store.
141,A3U07R0A3D4T1E,2014-02-15,5.0,0,0,0,16GB,good customer service.,good customer service it helps a lot  i did not buy the phone eventually  but next time if i need any electronics i would definitely go to this store.
142,A2VUOG2MBB2NGS,2014-02-11,5.0,0,0,0,16GB,love my ipbone.,i recieved my iphone on time. they had a surprise for me i got a 46g instead of 16g memory. then  before putting my simcard in  i checked the serial number with apple company and they told me its not an unlocked phone and i was pissed off and called these seller and told them i want to return the phone they were nice people and asked me to put my simcard and start using it and they were sure that it is unlocked later  i found out that they were right and when you put your simcart in  it automatically gets unlock so  i am satisfied with my purchase  and recommend this seller.
143,A3FSI98GG0KGU,2014-02-08,5.0,0,0,0,16GB,upgraded to 32gb for free.,i was quite surprised when i got the phone and realized i got a 32gb instead of the 16gb  loved the upgrade  phone works great.
144,A1KQR5TN0SLSSG,2014-02-06,5.0,0,0,0,16GB,waited too long but phone works great.,it took forever to get to me  dont know if it was the seller or the post offices fault  but i needed an unlocked phone to travel to greece and it worked great i got just what they said  a used iphone. i had no issues with it and im happy with my purchase.
145,A2ULELLOMOKPAC,2014-01-28,5.0,0,0,0,16GB,excellent.,best phone around..  if you dont want to waste 100 extra  for the same phone  iphone 5s ; iphone 5c  just buy this one  same quality and performance.. therefore you can use the money that you save  on buying higher memory size...
